transaction_id,transaction_date,customer_id,counterparty_id,amount,channel,counterparty_name,country
PAY300297,2026-05-09,CUST11555,CP24009,1666.37,Wire,Ivan Volkov,Belarus
PAY300298,2026-06-24,CUST11288,CP22055,21487.02,Card,Wei Wilson,United States
PAY300299,2026-03-03,CUST11153,CP20154,7626.44,P2P,Farid Hosseini,Mexico
PAY300300,2026-04-13,CUST11771,CP25225,1812.97,Wire,Peter Zhang,United Kingdom
PAY300301,2026-08-29,CUST11259,CP23919,5734.91,ACH,Samir Sokolov,Syria
PAY300302,2026-04-01,CUST11641,CP22578,16854.11,Wire,Omar Ivanov,United States
PAY300303,2026-02-10,CUST10287,CP26574,18972.75,Trade Payment,Ali Sokolov,United Arab Emirates
PAY300304,2026-02-21,CUST11379,CP27186,8064.65,P2P,Jin Sokolov,United States
PAY300305,2026-09-22,CUST10371,CP26105,5017.67,Trade Payment,Mohammed Karimi,Syria
PAY300306,2026-07-09,CUST10667,CP22812,1032.21,Trade Payment,Nikolai Karimi,Turkey
PAY300307,2026-09-16,CUST10869,CP21234,22503.25,Trade Payment,Karim Wang,Turkey
PAY300308,2026-05-12,CUST11478,CP27438,10064.83,Trade Payment,Ali Nouri,Russia
PAY300309,2026-03-08,CUST10126,CP20833,5527.38,ACH,Jin Al Rashid,Canada
PAY300310,2026-01-17,CUST11533,CP21919,8413.88,Card,Farid Brown,Russia
PAY300311,2026-03-10,CUST10223,CP22395,3450.36,Card,Reza Haddad,United Kingdom
PAY300312,2026-09-27,CUST10649,CP23418,5793.04,Card,Samir Rahimi,Mexico
PAY300313,2026-03-19,CUST11212,CP24357,4049.64,Wire,Mohammed Zhang,Syria
PAY300314,2026-03-23,CUST10595,CP26894,79549.78,Wire,Mohammed Wilson,Turkey
PAY300315,2026-04-11,CUST11035,CP20148,1040.29,Wire,Yousef Wang,Belarus
PAY300316,2026-01-03,CUST10071,CP25153,47481.32,Card,Yousef Volkov,Russia
PAY300317,2026-03-12,CUST10386,CP22061,2667.17,P2P,Anna Hosseini,United States
PAY300318,2026-08-07,CUST10894,CP21501,15351.35,Card,Wei Khalil,United Arab Emirates
PAY300319,2026-03-05,CUST11105,CP20498,1714.53,Card,Samir Haddad,United States
PAY300320,2026-05-14,CUST11412,CP24100,13757.48,P2P,Ali Karimi,Syria
PAY300321,2026-07-12,CUST11518,CP26359,5861.79,P2P,Hassan Al Rashid,United Arab Emirates
PAY300322,2026-08-31,CUST10268,CP26081,11409.28,Trade Payment,Karim Petrov,Belarus
PAY300323,2026-02-17,CUST11830,CP21996,1327.2,Wire,Reza Mansour,Russia
PAY300324,2026-06-23,CUST10767,CP22603,7714.4,Wire,Yousef Wang,North Korea
PAY300325,2026-08-09,CUST10619,CP20754,438.56,P2P,Hassan Brown,United Arab Emirates
PAY300326,2026-04-17,CUST11694,CP24634,10579.39,ACH,Omar Hosseini,Canada
PAY300327,2026-06-15,CUST11467,CP25054,1446.47,Wire,Samir Al Rashid,United Kingdom
PAY300328,2026-01-31,CUST10575,CP22479,3604.54,Trade Payment,Hassan Ivanov,Russia
PAY300329,2026-05-16,CUST11921,CP22064,25407.44,ACH,Jin Rahimi,Russia
PAY300330,2026-07-23,CUST10042,CP25165,36739.84,Trade Payment,Mohammed Zhang,Iran
PAY300331,2026-02-26,CUST10105,CP26151,24397.38,Wire,Viktor Rahimi,Russia
PAY300332,2026-01-26,CUST11265,CP26898,2794.67,P2P,Viktor Al Rashid,Iran
PAY300333,2026-04-25,CUST11177,CP26188,3060.58,Trade Payment,Hassan Petrov,Belarus
PAY300334,2026-01-10,CUST10963,CP21394,12343.68,Card,Yousef Al Rashid,United Arab Emirates
PAY300335,2026-02-14,CUST11668,CP24732,6843.3,Card,Reza Khalil,Russia
PAY300336,2026-06-14,CUST11373,CP23637,3065.62,Wire,Peter Wilson,United Kingdom
PAY300337,2026-03-01,CUST11107,CP26901,13295.7,Card,Karim Volkov,Iran
PAY300338,2026-05-03,CUST10800,CP20782,9873.64,Card,Yousef Khalil,Mexico
PAY300339,2026-09-16,CUST11722,CP27704,3876.87,ACH,Ahmed Haddad,Russia
PAY300340,2026-03-27,CUST11527,CP26265,19523.22,Wire,Samir Petrov,Canada
PAY300341,2026-03-14,CUST10095,CP24750,3685.77,Wire,Viktor Nouri,United States
PAY300342,2026-05-11,CUST10636,CP23761,8254.26,Card,Anna Zhang,Iran
PAY300343,2026-01-26,CUST11828,CP27536,10643.31,ACH,Ali Mansour,Russia
PAY300344,2026-03-02,CUST11116,CP26715,6109.82,Card,John Wang,United States
PAY300345,2026-08-23,CUST11185,CP27940,2840.21,P2P,Farid Lee,Belarus
PAY300346,2026-09-23,CUST10667,CP20526,6115.7,Wire,Ahmed Sokolov,Iran
PAY300347,2026-07-13,CUST11431,CP27415,1470.57,Wire,Ali Al Rashid,Mexico
PAY300348,2026-07-18,CUST11950,CP24712,4738.07,Card,Mohammed Nouri,Canada
PAY300349,2026-01-28,CUST11836,CP24468,8225.42,Trade Payment,Jin Wilson,Mexico
PAY300350,2026-06-06,CUST11910,CP25476,3187.84,ACH,Anna Wang,Canada
PAY300351,2026-07-21,CUST11372,CP27505,5725.35,P2P,Jin Zhang,Syria
PAY300352,2026-08-14,CUST11340,CP24674,5243.73,Card,Jin Hosseini,United States
PAY300353,2026-04-18,CUST10239,CP26537,13035.44,Card,Ahmed Rahimi,Canada
PAY300354,2026-05-14,CUST10666,CP22514,5273.22,P2P,Wei Nouri,Syria
PAY300355,2026-09-09,CUST10127,CP20354,36881.35,Trade Payment,Yousef Volkov,India
PAY300356,2026-06-18,CUST10016,CP27858,8324.16,P2P,Karim Volkov,North Korea
PAY300357,2026-05-19,CUST10352,CP26091,26073.56,Trade Payment,Yousef Ivanov,Canada
PAY300358,2026-09-18,CUST10035,CP24069,6168.26,ACH,John Wang,United States
PAY300359,2026-05-28,CUST10691,CP23354,7019.05,ACH,Nikolai Sokolov,Nigeria
PAY300360,2026-08-28,CUST11248,CP25997,91313.26,ACH,Nikolai Hosseini,Turkey
PAY300361,2026-01-27,CUST10878,CP25162,2855.78,P2P,Hassan Brown,Russia
PAY300362,2026-02-23,CUST10125,CP21891,7380.56,P2P,Mark Al Rashid,Turkey
PAY300363,2026-07-20,CUST11760,CP21574,2946.73,Wire,Wei Khalil,Russia
PAY300364,2026-08-23,CUST11915,CP23255,7868.1,P2P,Ali Mansour,United States
PAY300365,2026-05-20,CUST10936,CP23645,824.73,P2P,John Al Rashid,Syria
PAY300366,2026-06-03,CUST10876,CP26874,5929.62,P2P,Farid Lee,Canada
PAY300367,2026-01-01,CUST10541,CP26440,15073.08,Trade Payment,Mark Zhang,United Kingdom
PAY300368,2026-08-03,CUST11954,CP22098,4094.71,ACH,Mohammed Al Rashid,Russia
PAY300369,2026-06-01,CUST11227,CP23782,1672.01,ACH,Hassan Wilson,United Arab Emirates
PAY300370,2026-07-21,CUST10993,CP24674,13754.39,Trade Payment,Jin Hosseini,United States
PAY300371,2026-08-04,CUST10681,CP20265,32902.48,Wire,Wei Hosseini,Canada
PAY300372,2026-01-13,CUST10533,CP21040,7523.52,Wire,Ivan Sokolov,Mexico
PAY300373,2026-06-07,CUST11471,CP26961,5298.27,Trade Payment,Ahmed Volkov,United States
PAY300374,2026-05-17,CUST11082,CP20541,5544.26,P2P,Mohammed Mansour,Nigeria
PAY300375,2026-08-25,CUST10195,CP24938,6273.54,Wire,Anna Khalil,United Arab Emirates
PAY300376,2026-04-04,CUST10254,CP27813,29639.26,Trade Payment,Reza Wang,Russia
PAY300377,2026-01-10,CUST10065,CP21192,4850.53,ACH,Farid Petrov,United Kingdom
PAY300378,2026-02-27,CUST11518,CP22787,11630.69,Wire,Mohammed Rahimi,United Arab Emirates
PAY300379,2026-08-28,CUST11780,CP24452,4335.38,Card,Viktor Ivanov,United Arab Emirates
PAY300380,2026-03-27,CUST10792,CP25867,8510.07,ACH,Hassan Karimi,United States
PAY300381,2026-09-23,CUST10390,CP22237,2970.66,P2P,Karim Haddad,Mexico
PAY300382,2026-05-13,CUST11775,CP23281,19663.53,P2P,Jin Hosseini,Iran
PAY300383,2026-09-05,CUST11056,CP21867,16959.54,Trade Payment,Sergei Nouri,Iran
PAY300384,2026-01-14,CUST10305,CP24515,20035.77,Wire,Omar Mansour,Canada
PAY300385,2026-04-15,CUST11576,CP24892,742.09,Card,Sergei Al Rashid,Canada
PAY300386,2026-04-14,CUST10637,CP27860,7453.89,ACH,Sara Lee,Russia
PAY300387,2026-07-21,CUST10337,CP22821,2922.02,Wire,Reza Haddad,Canada
PAY300388,2026-06-09,CUST10696,CP25129,1990.66,Wire,Nikolai Sokolov,Belarus
PAY300389,2026-03-09,CUST10950,CP22066,6461.29,ACH,Hassan Mansour,Canada
PAY300390,2026-05-20,CUST10150,CP22368,4362.4,ACH,Reza Wilson,Mexico
PAY300391,2026-02-06,CUST11667,CP21504,3640.69,Wire,Nikolai Volkov,United States
PAY300392,2026-01-05,CUST10706,CP21665,13588.06,Wire,Ahmed Petrov,United States
PAY300393,2026-08-28,CUST10563,CP21997,2315.02,ACH,Ali Karimi,United Arab Emirates
PAY300394,2026-06-02,CUST10403,CP25994,18396.6,Trade Payment,Omar Smith,Canada
PAY300395,2026-09-22,CUST11962,CP26020,3627.16,Wire,Peter Brown,United Kingdom
PAY300396,2026-07-14,CUST10519,CP23654,16697.34,ACH,Sara Wang,Nigeria
PAY300397,2026-08-12,CUST11118,CP26665,6338.51,ACH,Mohammed Lee,Russia
PAY300398,2026-03-19,CUST10042,CP25642,23889.55,ACH,Reza Nouri,Syria
PAY300399,2026-01-04,CUST11755,CP25269,6413.13,ACH,John Sokolov,Russia
PAY300400,2026-09-09,CUST11030,CP22126,2892.48,Trade Payment,Yousef Karimi,Mexico
PAY300401,2026-02-01,CUST10585,CP23868,5042.86,Card,Wei Al Rashid,Russia
PAY300402,2026-09-23,CUST11186,CP25692,6218.33,Wire,Ali Wang,Nigeria
PAY300403,2026-01-10,CUST10069,CP27307,24113.14,P2P,Peter Karimi,Iran
PAY300404,2026-05-30,CUST10663,CP20786,11304.96,Trade Payment,Peter Lee,Syria
PAY300405,2026-02-05,CUST11874,CP21960,9972.82,P2P,Ali Lee,Nigeria
PAY300406,2026-07-04,CUST11892,CP21893,5200.06,Wire,Samir Smith,India
PAY300407,2026-08-04,CUST11701,CP24485,1405.42,Card,Hassan Zhang,United Arab Emirates
PAY300408,2026-01-22,CUST11191,CP24798,3393.8,ACH,Viktor Zhang,United Kingdom
PAY300409,2026-02-18,CUST11429,CP23868,9080.31,Wire,Wei Al Rashid,Russia
PAY300410,2026-07-04,CUST11579,CP24223,5158.26,Wire,Mohammed Lee,United Kingdom
PAY300411,2026-08-28,CUST10267,CP26477,9754.62,Wire,Sergei Nouri,Syria
PAY300412,2026-03-05,CUST11473,CP21576,9087.55,Card,Anna Wang,Syria
PAY300413,2026-03-19,CUST10546,CP26729,54920.63,ACH,Sergei Brown,Syria
PAY300414,2026-08-19,CUST11157,CP20841,7104.79,Wire,Samir Karimi,Russia
PAY300415,2026-04-23,CUST10479,CP23780,9406.93,Trade Payment,Anna Wang,Nigeria
PAY300416,2026-06-17,CUST10375,CP25187,4417.54,Wire,Sergei Al Rashid,United Kingdom
PAY300417,2026-02-15,CUST10135,CP21253,5025.28,Trade Payment,Nikolai Zhang,Belarus
PAY300418,2026-04-10,CUST11965,CP26680,5253.02,Card,Yousef Sokolov,Iran
PAY300419,2026-04-13,CUST11274,CP22621,33494.01,P2P,Mohammed Mansour,Russia
PAY300420,2026-08-23,CUST11695,CP21192,2335.25,ACH,Farid Petrov,United Kingdom
PAY300421,2026-06-26,CUST11779,CP25305,2321.8,ACH,Anna Nouri,Turkey
PAY300422,2026-02-14,CUST11219,CP23721,14838.95,Wire,Farid Lee,Canada
PAY300423,2026-03-31,CUST11192,CP24489,13313.62,P2P,Ali Wang,Mexico
PAY300424,2026-04-15,CUST11444,CP21197,8202.91,ACH,Hassan Rahimi,Nigeria
PAY300425,2026-06-13,CUST10538,CP21627,1813.89,P2P,Ivan Haddad,United States
PAY300426,2026-01-06,CUST10421,CP27203,16322.53,Wire,Nikolai Zhang,Nigeria
PAY300427,2026-03-11,CUST10321,CP27868,1558.51,ACH,Yousef Ivanov,Turkey
PAY300428,2026-03-27,CUST11021,CP24732,19325.97,ACH,Reza Khalil,Russia
PAY300429,2026-01-30,CUST11970,CP26535,28408.28,Trade Payment,Ahmed Hosseini,Belarus
PAY300430,2026-05-28,CUST10479,CP26333,6164.83,Wire,Samir Al Rashid,Belarus
PAY300431,2026-06-29,CUST10054,CP24240,23679.72,P2P,Samir Rahimi,Iran
PAY300432,2026-01-26,CUST11437,CP24954,4075.33,Wire,Nikolai Al-Rashid,Iran
PAY300433,2026-08-21,CUST11212,CP25641,6536.32,Trade Payment,Ivan Mansour,Iran
PAY300434,2026-04-10,CUST10972,CP23557,9171.83,Card,Omar Nouri,Syria
PAY300435,2026-03-30,CUST11721,CP26725,13570.49,P2P,Viktor Smith,Iran
PAY300436,2026-04-19,CUST11391,CP27482,9282.18,Trade Payment,Ahmed Zhang,Russia
PAY300437,2026-05-14,CUST11944,CP25853,9974.5,ACH,Hassan Sokolov,United States
PAY300438,2026-02-10,CUST10835,CP24689,4855.42,Wire,Omar Wilson,Turkey
PAY300439,2026-04-10,CUST11741,CP26125,974.39,ACH,Yousef Petrov,Belarus
PAY300440,2026-01-02,CUST10315,CP22894,5625.75,P2P,Omar Haddad,United States
PAY300441,2026-09-18,CUST11314,CP27833,14166.21,ACH,Mark Rahimi,United Kingdom
PAY300442,2026-06-05,CUST11555,CP20602,5120.9,Trade Payment,Anna Rahimi,India
PAY300443,2026-09-17,CUST11538,CP22107,1121.14,Wire,Jin Al Rashid,Iran
PAY300444,2026-05-23,CUST11159,CP24094,13385.88,P2P,Karim Lee,United States
PAY300445,2026-08-14,CUST11887,CP27330,5181.49,Wire,Anna Al Rashid,United Arab Emirates
PAY300446,2026-08-28,CUST10154,CP20817,10161.64,Wire,Karim Haddad,Iran
PAY300447,2026-06-24,CUST11751,CP20740,1065.39,Wire,Wei Nouri,United States
PAY300448,2026-02-23,CUST11750,CP27624,5779.61,P2P,Wei Wilson,Turkey
PAY300449,2026-02-16,CUST10738,CP21837,9380.96,ACH,Mark Zhang,Belarus
PAY300450,2026-08-28,CUST10145,CP25461,7412.48,ACH,Mohammed Al Rashid,Iran
PAY300451,2026-02-21,CUST11803,CP24924,18071.02,ACH,Samir Sokolov,Russia
PAY300452,2026-03-24,CUST10765,CP26966,40837.15,Trade Payment,Sara Rahimi,Mexico
PAY300453,2026-08-27,CUST11823,CP25772,8500.76,Trade Payment,Wei Smith,Nigeria
PAY300454,2026-02-01,CUST11892,CP20087,11575.33,Trade Payment,Wei Zhang,United Arab Emirates
PAY300455,2026-05-20,CUST10660,CP26878,11164.81,Card,Sara Nouri,United States
PAY300456,2026-08-16,CUST11498,CP22393,2719.92,Card,Sara Nouri,Russia
PAY300457,2026-06-30,CUST10087,CP23118,632.95,ACH,Peter Ivanov,Belarus
PAY300458,2026-08-08,CUST11604,CP21436,5871.48,P2P,Mohammed Brown,India
PAY300459,2026-06-11,CUST10878,CP26977,9714.97,Card,Peter Nouri,United Arab Emirates
PAY300460,2026-06-24,CUST10105,CP21406,1074.64,Wire,Samir Mansour,Mexico
PAY300461,2026-09-27,CUST10742,CP25762,1201.14,Card,Peter Ivanov,Nigeria
PAY300462,2026-04-05,CUST11958,CP27610,4777.45,ACH,Ahmed Al Rashid,Nigeria
PAY300463,2026-03-25,CUST11915,CP25891,324.56,Trade Payment,Peter Sokolov,India
PAY300464,2026-05-05,CUST11067,CP27110,4041.53,Trade Payment,Mark Ivanov,United Arab Emirates
PAY300465,2026-08-02,CUST10003,CP25051,10510.29,ACH,Viktor Karimi,Nigeria
PAY300466,2026-01-22,CUST10703,CP22974,5281.22,Wire,Viktor Hosseini,Syria
PAY300467,2026-02-24,CUST10473,CP24392,646.37,ACH,Farid Lee,Belarus
PAY300468,2026-04-07,CUST10457,CP24818,32513.0,Card,Sergei Smith,United Kingdom
PAY300469,2026-02-01,CUST10146,CP22516,3086.23,Card,Hassan Nouri,Iran
PAY300470,2026-03-28,CUST11747,CP25479,16221.39,Wire,Samir Khalil,Syria
PAY300471,2026-04-05,CUST10640,CP24486,43235.43,P2P,Hassan Smith,Belarus
PAY300472,2026-03-09,CUST11836,CP27752,46072.02,Card,Wei Petrov,Turkey
PAY300473,2026-04-11,CUST11960,CP26144,7965.78,Trade Payment,Jin Rahimi,Turkey
PAY300474,2026-09-23,CUST10784,CP24323,3700.0,Wire,Mark Nouri,Syria
PAY300475,2026-07-02,CUST11272,CP23767,2268.33,Wire,Viktor Hosseini,Belarus
PAY300476,2026-01-12,CUST10657,CP25914,22291.03,ACH,Samir Hosseini,United Arab Emirates
PAY300477,2026-02-02,CUST11338,CP26909,39426.82,ACH,Farid Sokolov,Syria
PAY300478,2026-01-01,CUST10780,CP22715,11214.83,Wire,Yousef Sokolov,United States
PAY300479,2026-02-14,CUST10624,CP20098,5796.89,ACH,Anna Ivanov,Russia
PAY300480,2026-02-01,CUST10641,CP23148,5278.81,P2P,Hassan Wilson,United Kingdom
PAY300481,2026-08-18,CUST11515,CP27123,1957.68,Wire,Hassan Brown,United States
PAY300482,2026-07-17,CUST10292,CP22134,14589.52,Card,Omar Ivanov,United Arab Emirates
PAY300483,2026-04-30,CUST11693,CP27517,2540.51,Card,Wei Wilson,Mexico
PAY300484,2026-04-05,CUST10400,CP23634,1437.52,Wire,Hassan Wang,Canada
PAY300485,2026-04-05,CUST11559,CP20209,456.99,ACH,Sara Brown,Mexico
PAY300486,2026-01-21,CUST11444,CP22111,10541.49,ACH,Samir Ivanov,Turkey
PAY300487,2026-09-20,CUST11391,CP23718,4395.22,P2P,Karim Volkov,Russia
PAY300488,2026-03-02,CUST11961,CP23323,7085.2,ACH,Reza Zhang,Turkey
PAY300489,2026-05-23,CUST10269,CP22280,2318.73,ACH,Nikolai Al Rashid,United Arab Emirates
PAY300490,2026-01-09,CUST10466,CP23105,2305.82,ACH,Farid Hosseini,United States
PAY300491,2026-06-26,CUST10450,CP23224,5314.79,Wire,Mohammed Sokolov,Canada
PAY300492,2026-01-20,CUST11880,CP26844,2367.06,ACH,Yousef Karimi,Russia
PAY300493,2026-06-02,CUST10815,CP27998,1224.94,ACH,Ali Lee,Russia
PAY300494,2026-06-06,CUST11728,CP25510,11205.49,Card,Nikolai Brown,United Kingdom
PAY300495,2026-01-20,CUST11678,CP20697,18602.74,Trade Payment,Reza Smith,United States
PAY300496,2026-09-16,CUST11693,CP27128,5529.49,ACH,Nikolai Wilson,Canada
PAY300497,2026-05-28,CUST11246,CP20637,46467.58,Trade Payment,Ali Hosseini,Canada
PAY300498,2026-03-05,CUST11656,CP20612,3138.89,Card,Anna Haddad,Nigeria
PAY300499,2026-03-04,CUST11251,CP20914,4731.68,Card,Reza Khalil,Turkey
PAY300500,2026-09-02,CUST11353,CP24496,4877.32,Trade Payment,Farid Brown,Iran
PAY300501,2026-09-06,CUST10158,CP23131,2461.52,Card,Ahmed Ivanov,Canada
PAY300502,2026-03-09,CUST10596,CP27141,12231.12,ACH,Reza Brown,Canada
PAY300503,2026-04-23,CUST10345,CP25974,3875.18,Card,Reza Haddad,Iran
PAY300504,2026-06-24,CUST10803,CP20714,11466.88,Wire,Wei Petrov,Canada
PAY300505,2026-07-19,CUST11212,CP21408,23495.88,ACH,Anna Lee,Iran
PAY300506,2026-09-07,CUST11154,CP22739,3590.06,Card,Yousef Lee,India
PAY300507,2026-02-11,CUST10449,CP20961,8512.37,Card,Jin Volkov,United States
PAY300508,2026-07-11,CUST11649,CP21412,7117.09,Card,Jin Wilson,Nigeria
PAY300509,2026-08-14,CUST10651,CP20315,3644.14,Trade Payment,Sara Wang,United Kingdom
PAY300510,2026-03-29,CUST10513,CP24814,5303.02,Trade Payment,Sara Mansour,Nigeria
PAY300511,2026-08-26,CUST11947,CP27795,2781.27,Card,Anna Karimi,Syria
PAY300512,2026-03-26,CUST11122,CP26815,3889.29,ACH,Mark Wang,United Kingdom
PAY300513,2026-04-11,CUST10102,CP25528,1480.63,P2P,Peter Al Rashid,Syria
PAY300514,2026-02-26,CUST11255,CP26527,6345.15,Card,Sergei Petrov,United Arab Emirates
PAY300515,2026-07-12,CUST10115,CP27711,12155.24,Wire,Anna Zhang,United Arab Emirates
PAY300516,2026-06-08,CUST10920,CP25982,3025.45,ACH,Sara Petrov,Belarus
PAY300517,2026-05-04,CUST10532,CP22437,3430.79,Wire,Ivan Volkov,Syria
PAY300518,2026-09-07,CUST10456,CP21408,2904.68,Wire,Anna Lee,Iran
PAY300519,2026-04-13,CUST10951,CP20235,2314.44,P2P,Anna Sokolov,Turkey
PAY300520,2026-08-28,CUST11371,CP22831,2530.37,Card,Ali Khalil,United Arab Emirates
PAY300521,2026-01-25,CUST11523,CP22047,8133.9,Trade Payment,Yousef Rahimi,India
PAY300522,2026-03-08,CUST11463,CP25089,15884.88,ACH,Reza Sokolov,United Kingdom
PAY300523,2026-05-27,CUST11845,CP27045,1291.41,ACH,Hassan Mansour,United Kingdom
PAY300524,2026-04-20,CUST10509,CP25943,7876.01,Trade Payment,Viktor Rahimi,Belarus
PAY300525,2026-02-14,CUST11786,CP24081,10648.62,Wire,Wei Nouri,Canada
PAY300526,2026-01-19,CUST10086,CP24423,9755.23,Card,Mohammed Al Rashid,United Arab Emirates
PAY300527,2026-04-29,CUST10508,CP21416,6411.99,P2P,Peter Sokolov,India
PAY300528,2026-08-31,CUST10240,CP21646,5473.75,Trade Payment,John Haddad,United States
PAY300529,2026-04-19,CUST10026,CP20769,20738.44,ACH,Karim Volkov,United Kingdom
PAY300530,2026-06-15,CUST10823,CP23215,7774.41,Trade Payment,Sergei Hosseini,United States
PAY300531,2026-01-01,CUST10099,CP24822,1836.15,Wire,Ahmed Sokolov,United States
PAY300532,2026-04-27,CUST11345,CP21769,3582.41,Wire,Farid Nouri,Nigeria
PAY300533,2026-08-08,CUST11973,CP20084,3678.16,Wire,Samir Nouri,Russia
PAY300534,2026-06-25,CUST10527,CP27564,1691.59,P2P,Samir Volkov,United States
PAY300535,2026-01-20,CUST11298,CP22994,2085.49,Wire,Ali Karimi,Syria
PAY300536,2026-02-05,CUST11161,CP26873,20601.27,Card,Farid Hosseini,India
PAY300537,2026-01-01,CUST10391,CP26643,3612.34,P2P,Ali Volkov,Canada
PAY300538,2026-08-04,CUST11765,CP20711,24932.94,Card,Ali Karimi,Russia
PAY300539,2026-09-02,CUST11579,CP23455,16054.42,Wire,Peter Karimi,India
PAY300540,2026-09-15,CUST10039,CP25248,13751.43,Card,Ali Nouri,Canada
PAY300541,2026-04-30,CUST10023,CP27290,4579.21,Card,Jin Nouri,Syria
PAY300542,2026-09-05,CUST10321,CP23978,28435.5,Wire,Karim Wang,Russia
PAY300543,2026-05-06,CUST11730,CP23754,18697.95,ACH,Ivan Khalil,United States
PAY300544,2026-07-24,CUST11400,CP25048,24145.38,ACH,Mark Volkov,Turkey
PAY300545,2026-08-08,CUST11134,CP20161,1689.19,Card,Viktor Smith,Mexico
PAY300546,2026-01-25,CUST11080,CP21712,15101.92,Wire,Farid Volkov,Russia
PAY300547,2026-06-19,CUST10489,CP22174,1239.02,ACH,Anna Mansour,Syria
PAY300548,2026-04-12,CUST11517,CP24898,1110.89,Wire,Jin Hosseini,Russia
PAY300549,2026-03-23,CUST10251,CP26551,2197.63,Trade Payment,Karim Petrov,Turkey
PAY300550,2026-08-01,CUST11776,CP24985,21941.35,Wire,Sergei Nouri,Mexico
PAY300551,2026-02-01,CUST11081,CP25172,1892.04,P2P,Ivan Al Rashid,Russia
PAY300552,2026-07-23,CUST11954,CP20503,10860.81,Wire,Farid Wang,Russia
PAY300553,2026-07-18,CUST10675,CP23702,5521.4,Wire,Yousef Sokolov,Canada
PAY300554,2026-02-17,CUST10764,CP22694,8167.99,P2P,Peter Mansour,Belarus
PAY300555,2026-08-29,CUST10641,CP23730,12104.86,Wire,Anna Ivanov,Mexico
PAY300556,2026-06-03,CUST10083,CP25134,14098.89,P2P,Ivan Sokolov,Russia
PAY300557,2026-01-10,CUST11661,CP23739,4018.63,Wire,Viktor Sokolov,United Arab Emirates
PAY300558,2026-01-31,CUST10645,CP26238,3222.33,P2P,Wei Nouri,India
PAY300559,2026-01-31,CUST10305,CP26163,3268.75,Wire,Mohammed Al Rashid,India
PAY300560,2026-03-18,CUST11516,CP21520,2406.11,Card,Samir Zhang,Mexico
PAY300561,2026-07-17,CUST11500,CP23397,7560.93,ACH,Sara Wang,Russia
PAY300562,2026-02-06,CUST11059,CP23843,8101.1,Card,Anna Karimi,Syria
PAY300563,2026-08-14,CUST10229,CP20066,7906.11,ACH,Viktor Rahimi,Canada
PAY300564,2026-08-30,CUST10947,CP20740,11495.53,P2P,Wei Nouri,United States
PAY300565,2026-04-10,CUST11611,CP22549,932.72,Trade Payment,Mohammed Lee,Mexico
PAY300566,2026-06-03,CUST11659,CP24055,19492.15,Wire,Viktor Hosseini,Syria
PAY300567,2026-04-29,CUST11844,CP24429,7861.68,Wire,Ahmed Rahimi,United States
PAY300568,2026-06-08,CUST11576,CP27038,6441.88,Wire,Farid Lee,Mexico
PAY300569,2026-01-24,CUST10493,CP24442,14430.98,Wire,Sergei Khalil,North Korea
PAY300570,2026-05-21,CUST11045,CP26095,7732.13,Wire,Anna Sokolov,Syria
PAY300571,2026-03-12,CUST11244,CP24684,17389.4,ACH,Yousef Haddad,Turkey
PAY300572,2026-05-16,CUST10219,CP24632,3900.7,Card,Anna Hosseini,Russia
PAY300573,2026-08-20,CUST10382,CP25861,3052.14,Trade Payment,Karim Hosseini,Mexico
PAY300574,2026-02-20,CUST11773,CP27089,6467.04,Card,Viktor Ivanov,Syria
PAY300575,2026-03-08,CUST10593,CP20483,3643.06,Wire,Anna Al Rashid,United Arab Emirates
PAY300576,2026-04-19,CUST10831,CP27169,1142.47,Card,Ivan Lee,Canada
PAY300577,2026-04-27,CUST10985,CP20110,3478.28,ACH,Peter Volkov,Turkey
PAY300578,2026-01-21,CUST11364,CP22854,2477.76,Card,Anna Petrov,Belarus
PAY300579,2026-08-03,CUST10128,CP21776,13377.81,Card,Omar Wang,United States
PAY300580,2026-01-25,CUST11104,CP24169,10323.49,ACH,Viktor Mansour,Iran
PAY300581,2026-09-23,CUST11154,CP23131,23538.85,Wire,Ahmed Ivanov,Canada
PAY300582,2026-03-15,CUST11287,CP21311,6467.88,Wire,Samir Hosseini,United States
PAY300583,2026-08-11,CUST11020,CP23178,2640.86,ACH,Ahmed Rahimi,United Kingdom
PAY300584,2026-08-06,CUST10107,CP22946,16185.97,Wire,Ahmed Al Rashid,India
PAY300585,2026-07-12,CUST11070,CP22163,11176.0,Wire,Peter Sokolov,United Arab Emirates
PAY300586,2026-02-17,CUST10152,CP27483,7669.64,Trade Payment,Sara Brown,United Kingdom
PAY300587,2026-04-04,CUST10672,CP21559,1547.03,Wire,Nikolai Rahimi,United States
PAY300588,2026-07-09,CUST11964,CP22382,17267.11,ACH,Ivan Khalil,United Kingdom
PAY300589,2026-06-25,CUST10005,CP27589,4853.48,Wire,Sergei Volkov,Mexico
PAY300590,2026-03-20,CUST11538,CP21426,6054.6,P2P,Samir Haddad,Iran
PAY300591,2026-07-26,CUST11391,CP20096,15989.23,ACH,Mohammed Brown,Turkey
PAY300592,2026-08-17,CUST11332,CP21676,6839.05,Card,Ivan Hosseini,Canada
PAY300593,2026-03-06,CUST11907,CP24035,1035.47,ACH,Viktor Rahimi,Nigeria
PAY300594,2026-04-03,CUST11196,CP21006,14860.56,Trade Payment,Nikolai Volkov,Nigeria
